ID,ID_ESTABELECIMENTO_ORIGINAL,TIPO_ESTABELECIMENTO,NOME,HORA_ABERTURA,HORA_FECHAMENTO,CEP,RUA,BAIRRO,ESTADO,COMPLEMENTO,DATE_FROM,DATE_TO,VERSION
2403,4578,Restaurante,Kipps Cheesesteak,0 days 10:30:00,0 days 19:30:00,35458630,rua 881,bairro 881,estado 881,complemento 881,1970-01-01 00:00:00,2038-01-01,1
2404,4603,Restaurante,KFC,0 days 10:30:00,0 days 19:30:00,41671655,rua 1816,bairro 1816,estado 1816,complemento 1816,1970-01-01 00:00:00,2038-01-01,1
2405,4632,Restaurante,KFC,0 days 10:30:00,0 days 19:30:00,53784468,rua 494,bairro 494,estado 494,complemento 494,1970-01-01 00:00:00,2038-01-01,1
2406,4727,Restaurante,Five Guys,0 days 10:30:00,0 days 19:30:00,66859168,rua 2926,bairro 2926,estado 2926,complemento 2926,1970-01-01 00:00:00,2038-01-01,1
2407,4806,Restaurante,Del Taco,0 days 10:30:00,0 days 19:30:00,88693565,rua 4906,bairro 4906,estado 4906,complemento 4906,1970-01-01 00:00:00,2038-01-01,1
2408,4845,Restaurante,Sarku Japan,0 days 10:30:00,0 days 19:30:00,50512770,rua 1754,bairro 1754,estado 1754,complemento 1754,1970-01-01 00:00:00,2038-01-01,1
2409,4904,Restaurante,Domino's Pizza,0 days 10:30:00,0 days 19:30:00,3799792,rua 684,bairro 684,estado 684,complemento 684,1970-01-01 00:00:00,2038-01-01,1
2410,4917,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,25220621,rua 34,bairro 34,estado 34,complemento 34,1970-01-01 00:00:00,2038-01-01,1
2411,4954,Restaurante,Taco Bell,0 days 10:30:00,0 days 19:30:00,72379375,rua 4746,bairro 4746,estado 4746,complemento 4746,1970-01-01 00:00:00,2038-01-01,1
2412,4959,Restaurante,Mayan Family Mexican Restaurant,0 days 10:30:00,0 days 19:30:00,17136462,rua 3351,bairro 3351,estado 3351,complemento 3351,1970-01-01 00:00:00,2038-01-01,1
2413,5001,Restaurante,Pizza Hut,0 days 10:30:00,0 days 19:30:00,102278,rua 185,bairro 185,estado 185,complemento 185,1970-01-01 00:00:00,2038-01-01,1
2414,5008,Restaurante,Dunkin Donuts,0 days 10:30:00,0 days 19:30:00,71086791,rua 3719,bairro 3719,estado 3719,complemento 3719,1970-01-01 00:00:00,2038-01-01,1
2415,5032,Restaurante,Waffle House,0 days 10:30:00,0 days 19:30:00,4724874,rua 1701,bairro 1701,estado 1701,complemento 1701,1970-01-01 00:00:00,2038-01-01,1
2416,5106,Restaurante,SONIC Drive-In,0 days 10:30:00,0 days 19:30:00,25818949,rua 508,bairro 508,estado 508,complemento 508,1970-01-01 00:00:00,2038-01-01,1
2417,5124,Restaurante,Pizza Hut,0 days 10:30:00,0 days 19:30:00,43993593,rua 3025,bairro 3025,estado 3025,complemento 3025,1970-01-01 00:00:00,2038-01-01,1
2418,5170,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,98195467,rua 4657,bairro 4657,estado 4657,complemento 4657,1970-01-01 00:00:00,2038-01-01,1
2419,5192,Restaurante,McAlister's Deli,0 days 10:30:00,0 days 19:30:00,7461459,rua 1285,bairro 1285,estado 1285,complemento 1285,1970-01-01 00:00:00,2038-01-01,1
2420,5234,Restaurante,Wingstop Restaurant,0 days 10:30:00,0 days 19:30:00,22579154,rua 3934,bairro 3934,estado 3934,complemento 3934,1970-01-01 00:00:00,2038-01-01,1
2421,5442,Restaurante,Panera Bread,0 days 10:30:00,0 days 19:30:00,78393557,rua 1988,bairro 1988,estado 1988,complemento 1988,1970-01-01 00:00:00,2038-01-01,1
2422,5507,Restaurante,Wendy's,0 days 10:30:00,0 days 19:30:00,60209250,rua 4027,bairro 4027,estado 4027,complemento 4027,1970-01-01 00:00:00,2038-01-01,1
2423,5539,Restaurante,McDonalds,0 days 10:30:00,0 days 19:30:00,23491184,rua 1972,bairro 1972,estado 1972,complemento 1972,1970-01-01 00:00:00,2038-01-01,1
2424,5623,Restaurante,Pizza Hut,0 days 10:30:00,0 days 19:30:00,30167655,rua 3621,bairro 3621,estado 3621,complemento 3621,1970-01-01 00:00:00,2038-01-01,1
2425,5874,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,6971023,rua 1734,bairro 1734,estado 1734,complemento 1734,1970-01-01 00:00:00,2038-01-01,1
2426,6119,Restaurante,Chick-Fil-A,0 days 10:30:00,0 days 19:30:00,91359846,rua 2247,bairro 2247,estado 2247,complemento 2247,1970-01-01 00:00:00,2038-01-01,1
2427,6160,Restaurante,Wendy's,0 days 10:30:00,0 days 19:30:00,76797956,rua 3607,bairro 3607,estado 3607,complemento 3607,1970-01-01 00:00:00,2038-01-01,1
2428,6184,Restaurante,Domino's Pizza,0 days 10:30:00,0 days 19:30:00,47297508,rua 2900,bairro 2900,estado 2900,complemento 2900,1970-01-01 00:00:00,2038-01-01,1
2429,6199,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,23613366,rua 504,bairro 504,estado 504,complemento 504,1970-01-01 00:00:00,2038-01-01,1
2430,6246,Restaurante,Hog Heaven Bar-B-Q,0 days 10:30:00,0 days 19:30:00,10380574,rua 1257,bairro 1257,estado 1257,complemento 1257,1970-01-01 00:00:00,2038-01-01,1
2431,6260,Restaurante,Wendy's,0 days 10:30:00,0 days 19:30:00,77164732,rua 3136,bairro 3136,estado 3136,complemento 3136,1970-01-01 00:00:00,2038-01-01,1
2432,6289,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,6971023,rua 1734,bairro 1734,estado 1734,complemento 1734,1970-01-01 00:00:00,2038-01-01,1
2433,6298,Restaurante,Taco Bell,0 days 10:30:00,0 days 19:30:00,11840489,rua 4440,bairro 4440,estado 4440,complemento 4440,1970-01-01 00:00:00,2038-01-01,1
2434,6378,Restaurante,Sonic Drive-In,0 days 10:30:00,0 days 19:30:00,98776755,rua 4895,bairro 4895,estado 4895,complemento 4895,1970-01-01 00:00:00,2038-01-01,1
2435,6387,Restaurante,McDonalds,0 days 10:30:00,0 days 19:30:00,7243589,rua 3372,bairro 3372,estado 3372,complemento 3372,1970-01-01 00:00:00,2038-01-01,1
2436,6454,Restaurante,Sonic Drive-In,0 days 10:30:00,0 days 19:30:00,79927588,rua 3817,bairro 3817,estado 3817,complemento 3817,1970-01-01 00:00:00,2038-01-01,1
2437,6493,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,72758267,rua 2428,bairro 2428,estado 2428,complemento 2428,1970-01-01 00:00:00,2038-01-01,1
2438,6534,Restaurante,Orange Julius,0 days 10:30:00,0 days 19:30:00,29196110,rua 3776,bairro 3776,estado 3776,complemento 3776,1970-01-01 00:00:00,2038-01-01,1
2439,6536,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,69612854,rua 1561,bairro 1561,estado 1561,complemento 1561,1970-01-01 00:00:00,2038-01-01,1
2440,6605,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,61936786,rua 1765,bairro 1765,estado 1765,complemento 1765,1970-01-01 00:00:00,2038-01-01,1
2441,6766,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,72154640,rua 4317,bairro 4317,estado 4317,complemento 4317,1970-01-01 00:00:00,2038-01-01,1
2442,6781,Restaurante,Mcalister's Deli,0 days 10:30:00,0 days 19:30:00,90936737,rua 1314,bairro 1314,estado 1314,complemento 1314,1970-01-01 00:00:00,2038-01-01,1
2443,6867,Restaurante,Dairy Queen,0 days 10:30:00,0 days 19:30:00,52944745,rua 442,bairro 442,estado 442,complemento 442,1970-01-01 00:00:00,2038-01-01,1
2444,6911,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,59938310,rua 4775,bairro 4775,estado 4775,complemento 4775,1970-01-01 00:00:00,2038-01-01,1
2445,6956,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,97236285,rua 2649,bairro 2649,estado 2649,complemento 2649,1970-01-01 00:00:00,2038-01-01,1
2446,6971,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,37574142,rua 2814,bairro 2814,estado 2814,complemento 2814,1970-01-01 00:00:00,2038-01-01,1
2447,7033,Restaurante,Panera Bread,0 days 10:30:00,0 days 19:30:00,43023204,rua 812,bairro 812,estado 812,complemento 812,1970-01-01 00:00:00,2038-01-01,1
2448,7148,Restaurante,Bob Evans,0 days 10:30:00,0 days 19:30:00,26015327,rua 2270,bairro 2270,estado 2270,complemento 2270,1970-01-01 00:00:00,2038-01-01,1
2449,7242,Restaurante,Dairy Queen,0 days 10:30:00,0 days 19:30:00,9275376,rua 4853,bairro 4853,estado 4853,complemento 4853,1970-01-01 00:00:00,2038-01-01,1
2450,7251,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,91541053,rua 4113,bairro 4113,estado 4113,complemento 4113,1970-01-01 00:00:00,2038-01-01,1
2451,7381,Restaurante,Sup Dogs,0 days 10:30:00,0 days 19:30:00,47973804,rua 2423,bairro 2423,estado 2423,complemento 2423,1970-01-01 00:00:00,2038-01-01,1
2452,7602,Restaurante,Snoopy's Hot Dogs,0 days 10:30:00,0 days 19:30:00,66358014,rua 3295,bairro 3295,estado 3295,complemento 3295,1970-01-01 00:00:00,2038-01-01,1
2453,7638,Restaurante,Quiznos,0 days 10:30:00,0 days 19:30:00,22130726,rua 1210,bairro 1210,estado 1210,complemento 1210,1970-01-01 00:00:00,2038-01-01,1
2454,7687,Restaurante,Taco Bell,0 days 10:30:00,0 days 19:30:00,19379919,rua 4120,bairro 4120,estado 4120,complemento 4120,1970-01-01 00:00:00,2038-01-01,1
2455,7765,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,93205912,rua 2532,bairro 2532,estado 2532,complemento 2532,1970-01-01 00:00:00,2038-01-01,1
2456,7808,Restaurante,Culver's,0 days 10:30:00,0 days 19:30:00,93948305,rua 4768,bairro 4768,estado 4768,complemento 4768,1970-01-01 00:00:00,2038-01-01,1
2457,7918,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,28023849,rua 2250,bairro 2250,estado 2250,complemento 2250,1970-01-01 00:00:00,2038-01-01,1
2458,7920,Restaurante,Fox's Pizza Den,0 days 10:30:00,0 days 19:30:00,55295818,rua 3412,bairro 3412,estado 3412,complemento 3412,1970-01-01 00:00:00,2038-01-01,1
2459,7926,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,67800573,rua 597,bairro 597,estado 597,complemento 597,1970-01-01 00:00:00,2038-01-01,1
2460,7974,Restaurante,Five Guys Burgers Fries,0 days 10:30:00,0 days 19:30:00,16520902,rua 1849,bairro 1849,estado 1849,complemento 1849,1970-01-01 00:00:00,2038-01-01,1
2461,8003,Restaurante,Dairy Queen,0 days 10:30:00,0 days 19:30:00,67106652,rua 3101,bairro 3101,estado 3101,complemento 3101,1970-01-01 00:00:00,2038-01-01,1
2462,8093,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,66882575,rua 4221,bairro 4221,estado 4221,complemento 4221,1970-01-01 00:00:00,2038-01-01,1
2463,8167,Restaurante,Burger King,0 days 10:30:00,0 days 19:30:00,16072149,rua 3402,bairro 3402,estado 3402,complemento 3402,1970-01-01 00:00:00,2038-01-01,1
2464,8179,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,81200334,rua 4316,bairro 4316,estado 4316,complemento 4316,1970-01-01 00:00:00,2038-01-01,1
2465,8292,Restaurante,Tuk Tuk Thai Grill DTC,0 days 10:30:00,0 days 19:30:00,17075623,rua 4493,bairro 4493,estado 4493,complemento 4493,1970-01-01 00:00:00,2038-01-01,1
2466,8381,Restaurante,Szechwan Chinese Restaurant,0 days 10:30:00,0 days 19:30:00,82891008,rua 2278,bairro 2278,estado 2278,complemento 2278,1970-01-01 00:00:00,2038-01-01,1
2467,8395,Restaurante,Taco Bell,0 days 10:30:00,0 days 19:30:00,21864753,rua 3958,bairro 3958,estado 3958,complemento 3958,1970-01-01 00:00:00,2038-01-01,1
2468,8398,Restaurante,Sonic Drive-In,0 days 10:30:00,0 days 19:30:00,20005187,rua 3286,bairro 3286,estado 3286,complemento 3286,1970-01-01 00:00:00,2038-01-01,1
2469,8434,Restaurante,Panera Bread,0 days 10:30:00,0 days 19:30:00,64306909,rua 1763,bairro 1763,estado 1763,complemento 1763,1970-01-01 00:00:00,2038-01-01,1
2470,8459,Restaurante,Wendy's,0 days 10:30:00,0 days 19:30:00,47219543,rua 715,bairro 715,estado 715,complemento 715,1970-01-01 00:00:00,2038-01-01,1
2471,8489,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,12063405,rua 1931,bairro 1931,estado 1931,complemento 1931,1970-01-01 00:00:00,2038-01-01,1
2472,8548,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,48173778,rua 168,bairro 168,estado 168,complemento 168,1970-01-01 00:00:00,2038-01-01,1
2473,8554,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,5350110,rua 676,bairro 676,estado 676,complemento 676,1970-01-01 00:00:00,2038-01-01,1
2474,8600,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,37182277,rua 3957,bairro 3957,estado 3957,complemento 3957,1970-01-01 00:00:00,2038-01-01,1
2475,8618,Restaurante,Whataburger,0 days 10:30:00,0 days 19:30:00,79083685,rua 2610,bairro 2610,estado 2610,complemento 2610,1970-01-01 00:00:00,2038-01-01,1
2476,8627,Restaurante,Sonic Drive-In,0 days 10:30:00,0 days 19:30:00,64907849,rua 2697,bairro 2697,estado 2697,complemento 2697,1970-01-01 00:00:00,2038-01-01,1
2477,8704,Restaurante,McDonald's,0 days 10:30:00,0 days 19:30:00,95792793,rua 2239,bairro 2239,estado 2239,complemento 2239,1970-01-01 00:00:00,2038-01-01,1
2478,8716,Restaurante,Dairy Queen Grill & Chill,0 days 10:30:00,0 days 19:30:00,60223594,rua 1776,bairro 1776,estado 1776,complemento 1776,1970-01-01 00:00:00,2038-01-01,1
2479,8721,Restaurante,Burger King,0 days 10:30:00,0 days 19:30:00,53114634,rua 1186,bairro 1186,estado 1186,complemento 1186,1970-01-01 00:00:00,2038-01-01,1
2480,8801,Restaurante,Burger King,0 days 10:30:00,0 days 19:30:00,14269064,rua 256,bairro 256,estado 256,complemento 256,1970-01-01 00:00:00,2038-01-01,1
2481,8810,Restaurante,KFC,0 days 10:30:00,0 days 19:30:00,64693190,rua 2068,bairro 2068,estado 2068,complemento 2068,1970-01-01 00:00:00,2038-01-01,1
2482,8879,Restaurante,Hardee's,0 days 10:30:00,0 days 19:30:00,80527985,rua 2127,bairro 2127,estado 2127,complemento 2127,1970-01-01 00:00:00,2038-01-01,1
2483,8888,Restaurante,Burger King,0 days 10:30:00,0 days 19:30:00,83111501,rua 3152,bairro 3152,estado 3152,complemento 3152,1970-01-01 00:00:00,2038-01-01,1
2484,8924,Restaurante,Five Guys Burgers & Fries,0 days 10:30:00,0 days 19:30:00,98025982,rua 538,bairro 538,estado 538,complemento 538,1970-01-01 00:00:00,2038-01-01,1
2485,9017,Restaurante,SONIC Drive-In,0 days 10:30:00,0 days 19:30:00,14264490,rua 558,bairro 558,estado 558,complemento 558,1970-01-01 00:00:00,2038-01-01,1
2486,9072,Restaurante,SONIC Drive-In,0 days 10:30:00,0 days 19:30:00,23047039,rua 1668,bairro 1668,estado 1668,complemento 1668,1970-01-01 00:00:00,2038-01-01,1
2487,9100,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,21791799,rua 1919,bairro 1919,estado 1919,complemento 1919,1970-01-01 00:00:00,2038-01-01,1
2488,9152,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,2241516,rua 2175,bairro 2175,estado 2175,complemento 2175,1970-01-01 00:00:00,2038-01-01,1
2489,9184,Restaurante,Burger King,0 days 10:30:00,0 days 19:30:00,7407701,rua 2244,bairro 2244,estado 2244,complemento 2244,1970-01-01 00:00:00,2038-01-01,1
2490,9206,Restaurante,Arby's,0 days 10:30:00,0 days 19:30:00,4377708,rua 4327,bairro 4327,estado 4327,complemento 4327,1970-01-01 00:00:00,2038-01-01,1
2491,9259,Restaurante,Jersey Mike's Subs,0 days 10:30:00,0 days 19:30:00,72054847,rua 3075,bairro 3075,estado 3075,complemento 3075,1970-01-01 00:00:00,2038-01-01,1
2492,9325,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,43941200,rua 486,bairro 486,estado 486,complemento 486,1970-01-01 00:00:00,2038-01-01,1
2493,9391,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,35390600,rua 2028,bairro 2028,estado 2028,complemento 2028,1970-01-01 00:00:00,2038-01-01,1
2494,9413,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,28001875,rua 457,bairro 457,estado 457,complemento 457,1970-01-01 00:00:00,2038-01-01,1
2495,9474,Restaurante,Long John Silver's,0 days 10:30:00,0 days 19:30:00,49464082,rua 1946,bairro 1946,estado 1946,complemento 1946,1970-01-01 00:00:00,2038-01-01,1
2496,9476,Restaurante,Taco Bell,0 days 10:30:00,0 days 19:30:00,31237712,rua 2402,bairro 2402,estado 2402,complemento 2402,1970-01-01 00:00:00,2038-01-01,1
2497,9491,Restaurante,SONIC Drive-In,0 days 10:30:00,0 days 19:30:00,46772970,rua 2465,bairro 2465,estado 2465,complemento 2465,1970-01-01 00:00:00,2038-01-01,1
2498,9672,Restaurante,Hardee's,0 days 10:30:00,0 days 19:30:00,14023158,rua 3153,bairro 3153,estado 3153,complemento 3153,1970-01-01 00:00:00,2038-01-01,1
2499,9752,Restaurante,SUBWAY,0 days 10:30:00,0 days 19:30:00,61865123,rua 2401,bairro 2401,estado 2401,complemento 2401,1970-01-01 00:00:00,2038-01-01,1
2500,9767,Restaurante,Subway,0 days 10:30:00,0 days 19:30:00,34475711,rua 3227,bairro 3227,estado 3227,complemento 3227,1970-01-01 00:00:00,2038-01-01,1
2501,9906,Restaurante,Popeye's Louisiana Kitchen,0 days 10:30:00,0 days 19:30:00,76676690,rua 3771,bairro 3771,estado 3771,complemento 3771,1970-01-01 00:00:00,2038-01-01,1
2502,9910,Restaurante,KFC,0 days 10:30:00,0 days 19:30:00,35931499,rua 710,bairro 710,estado 710,complemento 710,1970-01-01 00:00:00,2038-01-01,1
2503,116,Mercado,Jack's,0 days 10:30:00,0 days 19:30:00,39701656,rua 2249,bairro 2249,estado 2249,complemento 2249,1970-01-01 00:00:00,2038-01-01,1
2504,122,Mercado,Rally's,0 days 10:30:00,0 days 19:30:00,99410268,rua 3207,bairro 3207,estado 3207,complemento 3207,1970-01-01 00:00:00,2038-01-01,1
2505,200,Mercado,Subway,0 days 10:30:00,0 days 19:30:00,55370696,rua 205,bairro 205,estado 205,complemento 205,1970-01-01 00:00:00,2038-01-01,1
2506,314,Mercado,Pizza Hut,0 days 10:30:00,0 days 19:30:00,77563834,rua 1528,bairro 1528,estado 1528,complemento 1528,1970-01-01 00:00:00,2038-01-01,1
2507,326,Mercado,Jack in the Box,0 days 10:30:00,0 days 19:30:00,79872260,rua 4239,bairro 4239,estado 4239,complemento 4239,1970-01-01 00:00:00,2038-01-01,1
2508,410,Mercado,McDonald's,0 days 10:30:00,0 days 19:30:00,89101456,rua 632,bairro 632,estado 632,complemento 632,1970-01-01 00:00:00,2038-01-01,1
2509,471,Mercado,McDonald's,0 days 10:30:00,0 days 19:30:00,18808065,rua 1452,bairro 1452,estado 1452,complemento 1452,1970-01-01 00:00:00,2038-01-01,1
2510,485,Mercado,Culver's,0 days 10:30:00,0 days 19:30:00,86924842,rua 390,bairro 390,estado 390,complemento 390,1970-01-01 00:00:00,2038-01-01,1
2511,512,Mercado,McDonald's,0 days 10:30:00,0 days 19:30:00,62446186,rua 4990,bairro 4990,estado 4990,complemento 4990,1970-01-01 00:00:00,2038-01-01,1
2512,521,Mercado,Domino's Pizza,0 days 10:30:00,0 days 19:30:00,9672893,rua 3557,bairro 3557,estado 3557,complemento 3557,1970-01-01 00:00:00,2038-01-01,1
2513,614,Mercado,Burger King,0 days 10:30:00,0 days 19:30:00,14770399,rua 739,bairro 739,estado 739,complemento 739,1970-01-01 00:00:00,2038-01-01,1
2514,709,Mercado,Chipotle Mexican Grill,0 days 10:30:00,0 days 19:30:00,38618581,rua 2976,bairro 2976,estado 2976,complemento 2976,1970-01-01 00:00:00,2038-01-01,1
2515,728,Mercado,Golden Teriyaki,0 days 10:30:00,0 days 19:30:00,58827123,rua 2209,bairro 2209,estado 2209,complemento 2209,1970-01-01 00:00:00,2038-01-01,1
2516,765,Mercado,Vince's Pizza,0 days 10:30:00,0 days 19:30:00,94583192,rua 2445,bairro 2445,estado 2445,complemento 2445,1970-01-01 00:00:00,2038-01-01,1
2517,817,Mercado,McDonald's,0 days 10:30:00,0 days 19:30:00,97212765,rua 3376,bairro 3376,estado 3376,complemento 3376,1970-01-01 00:00:00,2038-01-01,1
2518,865,Mercado,Krispy Krunchy Chicken,0 days 10:30:00,0 days 19:30:00,85887272,rua 4675,bairro 4675,estado 4675,complemento 4675,1970-01-01 00:00:00,2038-01-01,1
2519,957,Mercado,Culver's,0 days 10:30:00,0 days 19:30:00,36624993,rua 393,bairro 393,estado 393,complemento 393,1970-01-01 00:00:00,2038-01-01,1
2520,1049,Mercado,Burger King,0 days 10:30:00,0 days 19:30:00,33429360,rua 1570,bairro 1570,estado 1570,complemento 1570,1970-01-01 00:00:00,2038-01-01,1
2521,1125,Mercado,KFC,0 days 10:30:00,0 days 19:30:00,21447625,rua 4516,bairro 4516,estado 4516,complemento 4516,1970-01-01 00:00:00,2038-01-01,1
2522,1145,Mercado,Jimmy John's,0 days 10:30:00,0 days 19:30:00,4760244,rua 1897,bairro 1897,estado 1897,complemento 1897,1970-01-01 00:00:00,2038-01-01,1
2523,1187,Mercado,Charley's Grill Spirits,0 days 10:30:00,0 days 19:30:00,63505258,rua 3205,bairro 3205,estado 3205,complemento 3205,1970-01-01 00:00:00,2038-01-01,1
2524,1203,Mercado,Wendy's,0 days 10:30:00,0 days 19:30:00,22954746,rua 2534,bairro 2534,estado 2534,complemento 2534,1970-01-01 00:00:00,2038-01-01,1
2525,1276,Mercado,Subway,0 days 10:30:00,0 days 19:30:00,93210866,rua 2553,bairro 2553,estado 2553,complemento 2553,1970-01-01 00:00:00,2038-01-01,1
2526,1292,Mercado,Truett's Chick-fil-A,0 days 10:30:00,0 days 19:30:00,46212587,rua 4429,bairro 4429,estado 4429,complemento 4429,1970-01-01 00:00:00,2038-01-01,1
2527,1490,Mercado,Burger King,0 days 10:30:00,0 days 19:30:00,91507459,rua 4832,bairro 4832,estado 4832,complemento 4832,1970-01-01 00:00:00,2038-01-01,1
2528,1619,Mercado,Sonic Drive-In,0 days 10:30:00,0 days 19:30:00,30536813,rua 1914,bairro 1914,estado 1914,complemento 1914,1970-01-01 00:00:00,2038-01-01,1
2529,1830,Mercado,Big T Bar-B-Q,0 days 10:30:00,0 days 19:30:00,4910127,rua 2572,bairro 2572,estado 2572,complemento 2572,1970-01-01 00:00:00,2038-01-01,1
2530,1975,Mercado,Burger King,0 days 10:30:00,0 days 19:30:00,28049736,rua 4461,bairro 4461,estado 4461,complemento 4461,1970-01-01 00:00:00,2038-01-01,1
2531,2035,Mercado,Tullulah's,0 days 10:30:00,0 days 19:30:00,86370300,rua 1095,bairro 1095,estado 1095,complemento 1095,1970-01-01 00:00:00,2038-01-01,1
2532,2097,Mercado,Jersey Mike's Subs,0 days 10:30:00,0 days 19:30:00,74845577,rua 2683,bairro 2683,estado 2683,complemento 2683,1970-01-01 00:00:00,2038-01-01,1
2533,2244,Mercado,Suzie's Dogs Drafts,0 days 10:30:00,0 days 19:30:00,61840070,rua 3684,bairro 3684,estado 3684,complemento 3684,1970-01-01 00:00:00,2038-01-01,1
2534,2268,Mercado,Chipotle Mexican Grill,0 days 10:30:00,0 days 19:30:00,46278961,rua 84,bairro 84,estado 84,complemento 84,1970-01-01 00:00:00,2038-01-01,1
2535,2281,Mercado,Krispy Kreme,0 days 10:30:00,0 days 19:30:00,91038853,rua 4118,bairro 4118,estado 4118,complemento 4118,1970-01-01 00:00:00,2038-01-01,1
2536,2382,Mercado,Wendy's,0 days 10:30:00,0 days 19:30:00,33084070,rua 658,bairro 658,estado 658,complemento 658,1970-01-01 00:00:00,2038-01-01,1
2537,2408,Mercado,McDonald's,0 days 10:30:00,0 days 19:30:00,88236800,rua 2909,bairro 2909,estado 2909,complemento 2909,1970-01-01 00:00:00,2038-01-01,1
2538,2415,Mercado,Gyros King Subs & Salads,0 days 10:30:00,0 days 19:30:00,86887366,rua 4084,bairro 4084,estado 4084,complemento 4084,1970-01-01 00:00:00,2038-01-01,1
2539,2445,Mercado,Burger King,0 days 10:30:00,0 days 19:30:00,1902855,rua 3083,bairro 3083,estado 3083,complemento 3083,1970-01-01 00:00:00,2038-01-01,1
