Alimento_ID,DATA_ID,ESTABELECIMENTO_ID,CARBOIDRATO,GORDURA_SATURADA,GORDURA_INSATURADA,LACTOSE,PROTEINA
1970,4530,3078,5,10,5,9,12
1970,6160,3633,5,10,5,9,12
1971,3879,5805,2,0,2,5,20
1971,5717,8952,2,0,2,5,20
1973,308,6643,17,10,7,0,14
1973,1601,8083,17,10,7,0,14
1973,3938,6053,17,10,7,0,14
1975,4908,6633,7,0,0,2,12
1976,425,7278,1,0,6,8,13
1976,1909,7512,1,0,6,8,13
1979,8,5042,0,9,7,2,10
1979,2114,4768,0,9,7,2,10
1979,5536,373,0,9,7,2,10
1979,6537,3707,0,9,7,2,10
1980,5676,3619,4,7,0,7,15
1982,1531,7787,19,4,4,13,18
1982,3150,8443,19,4,4,13,18
1982,6658,6899,19,4,4,13,18
1984,3838,1380,18,1,7,2,0
1984,5115,5570,18,1,7,2,0
1986,6330,3937,2,10,4,10,19
1987,1375,4643,11,2,3,10,8
1987,5705,1555,11,2,3,10,8
1988,981,4269,6,6,8,2,14
1988,4406,6542,6,6,8,2,14
1989,3058,5607,18,4,3,15,16
1989,4795,8418,18,4,3,15,16
1990,3905,1248,4,6,2,13,2
1990,3938,5974,4,6,2,13,2
1991,1745,194,9,3,10,7,7
1991,2453,9077,9,3,10,7,7
1991,4003,756,9,3,10,7,7
1992,2199,7203,2,5,6,9,18
1992,3452,7618,2,5,6,9,18
1992,3735,4283,2,5,6,9,18
1992,5790,2126,2,5,6,9,18
1994,3602,7193,1,4,4,10,18
1994,5062,8452,1,4,4,10,18
1995,1393,9221,15,0,5,11,17
1995,2942,6999,15,0,5,11,17
1997,52,1761,17,5,1,2,15
1999,595,1771,20,10,10,4,9
2000,5606,4280,19,1,4,11,19
2000,6479,1889,19,1,4,11,19
2001,1760,2167,7,2,1,8,7
2001,1864,8332,7,2,1,8,7
2001,2332,5848,7,2,1,8,7
2001,4927,4075,7,2,1,8,7
2002,5738,836,19,4,10,11,18
2003,611,3302,19,6,5,13,3
2003,5220,2837,19,6,5,13,3
2004,5365,5749,20,2,3,4,10
2005,2350,7702,11,7,5,10,15
2005,4770,205,11,7,5,10,15
2006,5397,3509,8,1,1,4,6
2007,1684,5481,3,0,0,2,0
2007,4844,7582,3,0,0,2,0
2007,5887,8327,3,0,0,2,0
2008,1538,6036,17,7,8,10,2
2008,4064,8040,17,7,8,10,2
2008,5422,3465,17,7,8,10,2
2009,3994,7146,13,3,7,1,2
2010,982,4545,13,9,8,3,8
2010,4536,2458,13,9,8,3,8
2010,5565,9772,13,9,8,3,8
2012,739,5904,6,6,6,2,1
2013,1072,3608,12,3,4,7,5
2013,4631,5756,12,3,4,7,5
2014,1198,2617,13,10,7,6,20
2014,1908,8362,13,10,7,6,20
2015,2809,129,18,2,0,13,4
2015,6899,2143,18,2,0,13,4
2016,747,4929,8,10,4,7,14
2017,4518,5273,3,1,1,6,10
2017,6814,1853,3,1,1,6,10
2018,2053,4618,4,1,2,10,5
2022,1404,7137,10,7,3,2,18
2022,5370,8468,10,7,3,2,18
2024,3453,2455,18,3,8,7,8
2025,705,4708,4,3,2,11,19
2025,5036,1799,4,3,2,11,19
2025,5887,6535,4,3,2,11,19
2026,4031,6968,17,0,10,7,0
2026,4561,936,17,0,10,7,0
2026,6202,1056,17,0,10,7,0
2027,5817,2465,15,9,2,4,4
2029,49,344,15,1,9,14,5
2029,1482,9764,15,1,9,14,5
2029,2161,7988,15,1,9,14,5
2030,1046,9385,5,10,5,15,3
2030,3155,5039,5,10,5,15,3
2031,459,8407,13,7,10,8,4
2031,6064,53,13,7,10,8,4
2032,408,4215,9,3,7,3,15
2032,4173,7644,9,3,7,3,15
2032,4794,4629,9,3,7,3,15
2032,6113,4217,9,3,7,3,15
2033,1850,8881,1,7,3,14,17
2033,3308,3843,1,7,3,14,17
2033,3424,8894,1,7,3,14,17
2033,5588,5839,1,7,3,14,17
2034,542,5207,19,8,0,5,4
2034,4376,9498,19,8,0,5,4
2037,204,7776,9,2,1,9,4
2040,5265,7384,20,8,1,3,20
2041,733,6726,18,8,1,1,8
2043,4791,4498,19,1,2,11,12
2044,686,6947,4,3,4,3,16
2044,2324,5565,4,3,4,3,16
2046,5036,4079,14,3,7,2,6
2046,6488,4540,14,3,7,2,6
2046,6845,9567,14,3,7,2,6
2047,160,2790,6,9,4,6,1
2047,3766,2951,6,9,4,6,1
2048,6598,3971,4,4,1,14,16
2050,3300,1492,17,10,9,3,15
2051,1574,9163,15,5,5,11,17
2052,3853,883,5,10,0,13,14
2052,4160,8486,5,10,0,13,14
2052,6077,1621,5,10,0,13,14
2052,6539,5982,5,10,0,13,14
2053,776,4883,10,7,1,14,4
2053,1842,7889,10,7,1,14,4
2054,1629,560,17,8,9,7,17
2054,1840,3367,17,8,9,7,17
2054,2657,8391,17,8,9,7,17
2054,6842,2445,17,8,9,7,17
2055,341,2706,8,9,9,11,2
2056,1333,3614,3,4,1,15,0
2056,5346,6143,3,4,1,15,0
2056,6267,4850,3,4,1,15,0
2058,540,9934,14,8,9,7,11
2058,5361,4796,14,8,9,7,11
2059,489,7061,5,10,4,9,11
2059,4479,5749,5,10,4,9,11
2059,4639,8302,5,10,4,9,11
2062,2156,5949,8,5,4,7,19
2063,3214,1707,16,2,10,15,15
2063,4131,45,16,2,10,15,15
2064,1683,1135,16,7,6,1,12
2064,3766,3233,16,7,6,1,12
2066,5872,4179,8,8,9,12,15
2067,3269,4929,12,2,10,14,20
2067,5713,438,12,2,10,14,20
2068,4861,1792,2,10,9,9,20
2070,2228,6286,1,3,2,0,13
2070,3345,2385,1,3,2,0,13
2071,4066,6804,6,1,8,11,7
2071,5040,4978,6,1,8,11,7
2072,1711,1156,3,0,2,7,2
2072,3019,82,3,0,2,7,2
2072,5819,6083,3,0,2,7,2
2073,5072,5325,13,1,6,6,7
2073,6075,3307,13,1,6,6,7
2074,6295,3902,16,2,2,14,11
2075,1674,155,15,3,5,4,3
2075,1725,339,15,3,5,4,3
2075,1809,9589,15,3,5,4,3
2075,2940,6201,15,3,5,4,3
2076,4443,4096,4,3,9,12,18
2076,4672,5349,4,3,9,12,18
2077,6862,9706,5,3,2,0,7
2078,204,8022,2,10,4,2,20
2078,2783,797,2,10,4,2,20
2080,3813,9529,11,4,6,11,10
2082,1968,5656,9,3,10,0,9
2082,2758,3558,9,3,10,0,9
2082,2986,5961,9,3,10,0,9
2082,3547,7371,9,3,10,0,9
2082,4510,1204,9,3,10,0,9
2082,6050,7660,9,3,10,0,9
2083,3301,6045,2,7,2,0,1
2084,5521,2185,3,2,6,10,20
2085,5779,2721,10,3,5,10,0
2086,3647,9517,15,2,10,4,4
2087,1801,4719,3,8,3,5,11
2087,2173,8476,3,8,3,5,11
2087,5719,8945,3,8,3,5,11
2090,3068,8012,13,0,8,3,9
2091,3583,4880,2,5,7,6,15
2093,3482,462,15,8,9,3,16
2094,615,6842,9,7,5,12,7
2094,1467,2798,9,7,5,12,7
2096,4967,2181,3,9,6,5,11
2097,2884,4970,15,9,10,4,1
2099,2979,6696,8,3,4,12,6
2099,4848,6386,8,3,4,12,6
2101,292,1525,1,3,3,9,19
2102,320,7758,13,10,5,14,20
2102,2717,2125,13,10,5,14,20
2102,3007,2217,13,10,5,14,20
2102,3619,3742,13,10,5,14,20
2102,4869,750,13,10,5,14,20
2102,5524,1340,13,10,5,14,20
2103,3395,4896,10,4,10,10,10
2103,4985,5063,10,4,10,10,10
2103,5077,8387,10,4,10,10,10
2103,6043,9857,10,4,10,10,10
2104,6016,3972,1,8,5,15,19
2105,117,6831,1,10,4,2,14
2105,6133,3838,1,10,4,2,14
2106,2650,4325,8,2,5,15,6
2108,4804,7587,16,7,5,8,15
2108,6831,2689,16,7,5,8,15
2108,6883,5260,16,7,5,8,15
2111,4474,1268,7,4,4,0,12
2112,3033,3519,12,3,4,14,19
2113,1206,2449,10,10,1,2,18
2114,754,7996,6,3,5,12,8
2114,2447,4111,6,3,5,12,8
2115,3612,5428,17,4,9,7,20
2115,6607,6788,17,4,9,7,20
2116,1099,4469,20,5,7,2,4
2116,4629,9789,20,5,7,2,4
2117,1462,3598,14,7,10,12,14
2117,3002,7927,14,7,10,12,14
2117,5104,2272,14,7,10,12,14
2119,628,1456,5,8,1,13,16
2119,4609,4963,5,8,1,13,16
2120,4814,5974,9,3,4,4,8
2120,6193,5222,9,3,4,4,8
2120,6496,5451,9,3,4,4,8
2122,5810,7334,5,6,6,8,1
2124,6608,2017,12,0,6,9,14
2125,887,3436,2,9,1,1,0
2126,1541,9048,17,8,1,7,15
2127,1768,7592,4,6,6,14,15
2128,2061,5344,16,6,0,13,2
2128,5709,494,16,6,0,13,2
2130,4917,5878,5,8,1,10,19
2130,5341,5546,5,8,1,10,19
2130,5529,6943,5,8,1,10,19
2131,1637,6757,10,4,9,14,8
2132,199,5179,3,5,3,1,16
2132,1089,6588,3,5,3,1,16
2132,6692,8609,3,5,3,1,16
2134,6716,9173,10,8,7,5,12
2135,1149,2513,2,4,10,13,1
2135,1237,9039,2,4,10,13,1
2135,4866,6542,2,4,10,13,1
2135,6611,1002,2,4,10,13,1
2136,5238,1934,11,3,2,9,4
2138,47,2658,9,4,10,2,2
2138,2461,540,9,4,10,2,2
2138,4634,1227,9,4,10,2,2
2139,1256,1993,15,2,9,6,10
2139,4323,9454,15,2,9,6,10
2139,5774,281,15,2,9,6,10
2140,3707,1542,2,8,5,12,3
2141,4410,2640,20,2,3,4,10
2141,6655,2203,20,2,3,4,10
2142,6078,1990,9,6,7,4,10
2145,447,5226,10,7,10,0,3
2145,3607,8356,10,7,10,0,3
2145,4065,8102,10,7,10,0,3
2148,2439,7633,1,5,5,11,7
2150,832,5315,9,4,8,13,11
2150,875,6333,9,4,8,13,11
2150,3044,3209,9,4,8,13,11
2150,3058,6268,9,4,8,13,11
2151,2789,9778,20,1,5,3,17
2151,3917,6054,20,1,5,3,17
2152,2976,6711,15,8,3,12,15
2152,6395,3451,15,8,3,12,15
2152,6505,7130,15,8,3,12,15
2154,4421,1324,4,2,10,4,19
2155,20,9598,18,5,4,6,3
2155,5327,3360,18,5,4,6,3
2155,6714,6602,18,5,4,6,3
2156,4987,4237,19,6,3,6,20
2156,5943,5639,19,6,3,6,20
2157,1148,7298,3,5,7,5,19
2157,4766,3955,3,5,7,5,19
2158,1712,1725,2,1,2,5,2
2158,6865,2425,2,1,2,5,2
2159,53,4650,6,4,9,7,5
2159,736,3799,6,4,9,7,5
2159,6569,884,6,4,9,7,5
2160,2843,1886,9,7,10,5,12
2160,5787,7712,9,7,10,5,12
2161,825,8678,2,9,6,4,4
2161,1598,7443,2,9,6,4,4
2161,2663,7558,2,9,6,4,4
2162,2179,6116,1,9,4,6,7
2162,2180,8276,1,9,4,6,7
2162,2201,7938,1,9,4,6,7
2162,6342,5867,1,9,4,6,7
2164,2577,2305,16,3,7,6,17
2165,1197,9741,12,9,1,15,10
2165,1213,1438,12,9,1,15,10
2165,3270,7555,12,9,1,15,10
2166,142,1369,2,5,4,5,9
2168,2391,2531,5,2,1,4,13
2169,702,1377,13,8,4,15,18
2170,588,5206,4,7,2,8,14
2170,2399,1913,4,7,2,8,14
2171,3283,5725,9,5,5,6,9
2172,5701,7655,1,7,2,0,13
2174,3167,2208,10,3,0,0,13
2176,6236,9149,12,7,4,2,9
2177,377,954,15,4,7,0,3
2177,4379,3886,15,4,7,0,3
2178,125,3044,3,2,0,2,8
2181,6234,3049,15,9,1,5,18
2182,4942,2297,9,1,10,14,20
2183,1974,6594,2,2,7,15,9
2183,5076,6946,2,2,7,15,9
2185,919,1025,2,9,9,1,20
2186,4354,2403,12,10,3,3,17
2186,6301,5626,12,10,3,3,17
2187,4377,926,18,0,5,10,8
2187,5979,1991,18,0,5,10,8
2187,6721,3439,18,0,5,10,8
2188,2959,6600,9,1,5,4,19
2189,1171,3497,4,0,1,6,17
2191,1895,7942,20,4,9,2,6
2191,2557,1793,20,4,9,2,6
2191,5863,2720,20,4,9,2,6
2192,1519,8531,1,6,7,13,4
2192,6006,6175,1,6,7,13,4
2193,1178,1968,15,9,9,3,11
2193,4725,8123,15,9,9,3,11
2194,3117,7775,6,3,3,3,4
2194,3123,7025,6,3,3,3,4
2196,6222,3222,1,8,7,3,4
2196,6292,1231,1,8,7,3,4
2197,1000,4290,1,5,7,14,6
2200,417,3017,11,0,4,7,2
2200,2621,9070,11,0,4,7,2
2200,3222,5217,11,0,4,7,2
2201,4554,1830,11,5,10,13,14
2202,5018,5079,12,3,7,4,1
2203,63,6665,20,3,2,5,11
2203,4103,2206,20,3,2,5,11
2203,6365,3736,20,3,2,5,11
2203,6453,3818,20,3,2,5,11
2204,4,4685,13,0,0,8,1
2205,2258,3814,18,7,7,5,5
2206,2973,2942,15,8,8,1,16
2206,6184,2102,15,8,8,1,16
2208,1845,3943,5,1,9,4,9
2208,5911,8410,5,1,9,4,9
2208,6410,3443,5,1,9,4,9
2209,37,7434,13,3,10,10,1
2209,1770,6781,13,3,10,10,1
2209,5075,1165,13,3,10,10,1
2210,6335,7609,3,0,2,12,12
2211,2467,5906,2,5,3,9,20
2212,2634,2140,11,3,1,2,3
2213,3426,9300,4,2,2,7,9
2213,4478,1412,4,2,2,7,9
2213,5821,513,4,2,2,7,9
2213,6550,7021,4,2,2,7,9
2214,1562,2256,11,4,7,10,20
2215,3552,8402,14,6,0,5,15
2215,4728,5837,14,6,0,5,15
2216,416,2072,5,2,1,9,0
2216,2735,9034,5,2,1,9,0
2216,3424,9215,5,2,1,9,0
2216,4097,6478,5,2,1,9,0
2217,6446,9399,19,4,4,13,18
2218,1599,9935,12,6,4,1,17
2218,3221,8047,12,6,4,1,17
2219,3121,3514,5,6,7,12,6
2220,5459,5656,2,8,5,15,11
2221,3983,3094,17,6,6,11,11
2224,574,1141,18,0,8,8,13
2224,2852,4161,18,0,8,8,13
2225,3774,4727,4,10,3,11,17
2225,4672,8317,4,10,3,11,17
2226,357,2,17,3,2,4,17
2226,3242,9727,17,3,2,4,17
2226,5340,6267,17,3,2,4,17
2227,2024,6684,2,8,10,8,12
2227,2163,9806,2,8,10,8,12
2227,3153,6482,2,8,10,8,12
2228,4861,5641,9,0,1,14,6
2228,6220,5450,9,0,1,14,6
2229,2330,6997,11,9,2,7,9
2230,3031,3743,13,4,1,9,10
2230,3260,5225,13,4,1,9,10
2230,4033,1227,13,4,1,9,10
2231,890,482,9,8,7,1,1
2231,4885,438,9,8,7,1,1
2231,6901,8582,9,8,7,1,1
2232,458,1978,11,8,8,14,1
2232,2715,8551,11,8,8,14,1
2232,4571,8658,11,8,8,14,1
2232,5988,4904,11,8,8,14,1
2233,688,4595,8,3,4,10,16
2233,1144,8281,8,3,4,10,16
2233,6761,7726,8,3,4,10,16
2234,552,1367,7,1,7,9,17
2234,1038,7393,7,1,7,9,17
2234,2439,8293,7,1,7,9,17
2234,5621,4843,7,1,7,9,17
2236,3049,7878,19,0,4,5,17
2236,3647,5541,19,0,4,5,17
2237,2016,5594,10,3,2,4,14
2237,3337,2154,10,3,2,4,14
2237,5451,9917,10,3,2,4,14
2238,2066,123,8,0,1,5,11
2239,3887,4913,7,1,7,8,8
2241,5510,1835,4,3,1,7,20
2242,3796,8052,11,5,10,13,14
2242,4431,7704,11,5,10,13,14
2243,6930,3250,3,5,7,13,8
2244,3306,1416,0,3,3,12,5
2244,4924,8980,0,3,3,12,5
2244,6327,8713,0,3,3,12,5
2246,1477,4318,0,0,3,9,11
2246,4006,1463,0,0,3,9,11
2247,498,2157,14,6,4,2,8
2247,555,5032,14,6,4,2,8
2247,1837,1928,14,6,4,2,8
2247,1907,8343,14,6,4,2,8
2247,5858,6441,14,6,4,2,8
2247,6797,9031,14,6,4,2,8
2248,5347,9504,11,2,10,2,3
2248,5402,143,11,2,10,2,3
2249,1135,8398,3,3,0,12,3
2249,3558,5381,3,3,0,12,3
2249,4217,5874,3,3,0,12,3
2249,6070,8355,3,3,0,12,3
2250,85,3063,16,1,7,1,19
2250,1335,2508,16,1,7,1,19
2251,3404,4980,16,8,2,2,11
2251,4203,574,16,8,2,2,11
2252,5206,9382,8,9,5,13,14
2253,2880,6474,4,4,5,2,15
2254,867,8649,12,4,0,15,9
2254,2344,7829,12,4,0,15,9
2254,4801,6875,12,4,0,15,9
2254,4844,3049,12,4,0,15,9
2254,5687,3736,12,4,0,15,9
2255,1716,8915,19,0,4,14,0
2255,3732,7867,19,0,4,14,0
2257,417,1280,10,3,7,10,17
2257,1732,625,10,3,7,10,17
2257,3063,9611,10,3,7,10,17
2258,1181,4215,15,3,9,7,0
2260,1135,1231,12,5,0,13,0
2261,3951,2368,0,7,4,4,15
2262,2188,976,16,5,8,7,6
2263,2301,3023,19,6,7,2,8
2263,2899,8503,19,6,7,2,8
2263,5914,67,19,6,7,2,8
2264,916,2869,4,2,0,7,8
2264,1144,2619,4,2,0,7,8
2264,4965,7871,4,2,0,7,8
2266,2993,6483,18,9,8,4,12
2268,1690,1939,7,4,3,9,17
2268,2089,2166,7,4,3,9,17
2269,2092,2117,13,6,0,6,15
2270,328,5518,18,8,0,2,4
2270,1635,7845,18,8,0,2,4
2270,5701,8957,18,8,0,2,4
2271,1775,9914,12,7,9,13,8
2272,1456,3866,2,9,1,0,14
2273,399,2848,6,10,5,15,2
2273,1675,9436,6,10,5,15,2
2273,1949,9761,6,10,5,15,2
2273,2476,6037,6,10,5,15,2
2273,3017,7922,6,10,5,15,2
2273,3522,5067,6,10,5,15,2
2273,3797,4027,6,10,5,15,2
2273,6716,2387,6,10,5,15,2
2274,3044,5683,16,4,10,10,17
2274,3721,9328,16,4,10,10,17
2274,4885,988,16,4,10,10,17
2274,6517,2779,16,4,10,10,17
2275,2888,2577,10,3,8,1,10
2275,4236,9653,10,3,8,1,10
2275,4859,7366,10,3,8,1,10
2275,5527,895,10,3,8,1,10
2276,2498,2665,11,0,10,13,18
2277,1617,248,16,3,6,3,13
2277,6348,2979,16,3,6,3,13
2278,715,1939,0,10,2,9,7
2280,5183,3539,5,3,7,5,10
2280,6872,5166,5,3,7,5,10
2281,666,9189,5,8,9,7,5
2282,681,643,20,3,7,14,8
2282,2472,2118,20,3,7,14,8
2282,2786,2823,20,3,7,14,8
2282,4600,6321,20,3,7,14,8
2282,5378,4729,20,3,7,14,8
2283,3293,5600,17,10,2,15,5
2285,2842,4679,3,4,2,8,5
2286,1648,9218,8,1,7,15,1
2286,4537,4176,8,1,7,15,1
2288,1193,825,9,8,6,12,14
2290,1710,7887,5,5,1,1,3
2290,6547,1818,5,5,1,1,3
2290,6681,8843,5,5,1,1,3
2291,4001,4452,9,2,6,2,12
2291,4815,1266,9,2,6,2,12
2292,6930,3291,13,6,7,11,17
2295,4715,8982,3,3,3,0,3
2295,4806,3962,3,3,3,0,3
2296,949,5938,13,7,8,15,10
2296,4159,3549,13,7,8,15,10
2296,5893,7153,13,7,8,15,10
2297,1353,8102,2,1,5,3,16
2298,1374,4982,6,7,3,5,6
2299,1082,1258,18,3,8,1,8
2299,1743,7470,18,3,8,1,8
2300,6383,6505,6,2,3,11,13
2301,3758,737,10,6,10,0,18
2303,504,8334,7,7,9,1,4
2304,4076,2880,5,5,0,5,6
2304,6203,1220,5,5,0,5,6
2304,6886,6555,5,5,0,5,6
2306,1515,2781,3,6,9,3,5
2306,5985,5899,3,6,9,3,5
2308,192,231,11,3,2,12,8
2308,4011,955,11,3,2,12,8
2308,6775,6141,11,3,2,12,8
2309,6744,7576,5,7,6,15,0
2310,740,2734,2,6,1,10,16
2310,1547,8847,2,6,1,10,16
2311,648,2611,10,4,4,11,16
2311,3096,8995,10,4,4,11,16
2313,841,6853,15,0,5,10,13
2313,1070,3306,15,0,5,10,13
2313,2595,3156,15,0,5,10,13
2316,5003,876,16,8,6,10,14
2317,628,6593,17,8,10,0,12
2317,1767,8137,17,8,10,0,12
2318,105,8910,8,5,1,7,0
2318,930,4848,8,5,1,7,0
2319,3039,2639,10,7,10,0,3
2320,1300,747,13,8,2,14,10
2320,2736,5628,13,8,2,14,10
2320,4114,7255,13,8,2,14,10
2320,6192,5379,13,8,2,14,10
2321,3092,5008,17,4,7,15,9
2323,950,6046,14,6,1,8,5
2324,775,586,7,8,2,6,20
2324,2051,8553,7,8,2,6,20
2324,4798,6991,7,8,2,6,20
2324,5375,7340,7,8,2,6,20
2325,1779,4223,17,6,2,14,18
2325,2171,7493,17,6,2,14,18
2326,4110,9726,7,7,4,4,13
2328,5668,9860,8,7,0,14,12
2329,1349,6327,2,8,2,4,16
2330,4507,7671,3,6,9,2,7
2331,2547,8231,19,8,8,15,20
2331,4043,8993,19,8,8,15,20
2332,1108,9969,5,1,9,0,0
2334,736,4516,5,2,1,10,16
2335,6521,5062,15,7,5,4,20
2336,451,7218,20,3,3,3,8
2337,2063,1264,5,5,0,15,15
2338,403,6209,16,1,2,9,12
2338,3181,7544,16,1,2,9,12
2339,6,9890,15,1,1,5,8
2341,623,6314,0,6,4,12,9
2341,4920,9669,0,6,4,12,9
2342,2361,9721,20,0,8,1,1
2342,3074,8193,20,0,8,1,1
2343,176,7518,12,6,7,0,8
2343,4501,6773,12,6,7,0,8
2345,1771,102,17,9,1,1,17
2345,1780,381,17,9,1,1,17
2345,2319,7761,17,9,1,1,17
2345,4476,8681,17,9,1,1,17
2346,892,3020,7,1,8,11,4
2346,2111,4969,7,1,8,11,4
2346,4903,2416,7,1,8,11,4
2347,6417,9179,2,7,7,6,14
2349,2468,331,16,0,3,3,17
2350,3005,3977,17,8,10,12,16
2351,4029,6525,3,2,10,4,5
2351,5973,437,3,2,10,4,5
2352,869,607,1,5,8,3,16
2353,1357,5791,4,3,0,13,1
2353,6435,7667,4,3,0,13,1
2354,3453,9556,9,4,0,9,1
2354,3670,5296,9,4,0,9,1
2355,517,1097,17,2,7,4,8
2356,433,4567,4,10,8,11,20
2356,1726,4269,4,10,8,11,20
2356,1761,9347,4,10,8,11,20
2356,3337,7096,4,10,8,11,20
2357,1600,5795,19,3,5,9,17
2357,2478,9007,19,3,5,9,17
2358,5000,1104,12,8,0,14,5
2358,5134,4248,12,8,0,14,5
2358,6799,771,12,8,0,14,5
2360,3242,6564,2,8,0,10,8
2360,4191,9451,2,8,0,10,8
2361,2688,8070,12,7,8,14,1
2361,5038,7499,12,7,8,14,1
2362,965,5669,5,8,1,5,2
2362,2716,7574,5,8,1,5,2
2363,5162,522,12,7,6,7,11
2364,472,775,11,5,6,3,10
2364,3469,6400,11,5,6,3,10
2364,4136,3865,11,5,6,3,10
2364,5597,7655,11,5,6,3,10
2367,4518,340,11,4,7,5,3
2367,5260,7012,11,4,7,5,3
2369,1980,4167,0,10,9,6,15
2370,3008,8613,14,2,4,15,6
2370,3017,4921,14,2,4,15,6
2371,861,6644,17,2,10,14,3
2371,1474,6682,17,2,10,14,3
2371,2097,7410,17,2,10,14,3
2371,4393,522,17,2,10,14,3
2371,5740,8525,17,2,10,14,3
2372,1132,542,0,2,2,14,0
2372,1207,6414,0,2,2,14,0
2372,4842,3195,0,2,2,14,0
2373,3035,2574,12,0,1,10,6
2374,2453,6776,9,4,8,3,4
2376,4710,8974,1,0,4,15,6
2377,6934,5032,14,6,7,1,5
2379,1047,5069,0,10,3,2,3
2379,1979,1561,0,10,3,2,3
2379,3177,4841,0,10,3,2,3
2380,5199,4385,15,3,7,6,16
2380,5437,3059,15,3,7,6,16
2381,1004,9737,0,0,6,0,2
2381,1886,5678,0,0,6,0,2
2381,3850,4071,0,0,6,0,2
2381,3882,9725,0,0,6,0,2
2383,6910,5513,17,7,10,0,13
2385,2926,8207,2,10,6,6,19
2385,4470,4721,2,10,6,6,19
2386,3806,9316,6,3,0,9,14
2387,634,4462,16,1,0,14,7
2387,4683,4775,16,1,0,14,7
2387,6336,9207,16,1,0,14,7
2388,914,2574,10,5,10,13,12
2388,3176,3695,10,5,10,13,12
2388,3304,2390,10,5,10,13,12
2389,2059,3080,0,2,4,4,15
2389,4568,9297,0,2,4,4,15
2390,2394,9451,1,6,8,15,8
2390,6407,5269,1,6,8,15,8
2391,867,831,18,4,6,10,16
2393,4588,3085,5,5,9,14,9
2394,2258,7299,20,5,9,5,3
2399,648,7361,0,1,10,14,0
2399,3733,8201,0,1,10,14,0
2399,5544,5618,0,1,10,14,0
2400,5393,860,18,0,8,8,11
2401,283,9959,2,1,5,3,16
2401,432,7200,2,1,5,3,16
2401,2391,5324,2,1,5,3,16
2401,3883,1761,2,1,5,3,16
2402,1906,4864,15,10,7,2,14
2402,6819,7683,15,10,7,2,14
2403,889,4390,5,1,9,7,0
2403,3399,4640,5,1,9,7,0
2404,2118,7950,2,3,1,4,13
2404,3201,1770,2,3,1,4,13
2404,3971,5781,2,3,1,4,13
2404,4206,8194,2,3,1,4,13
2404,6342,2960,2,3,1,4,13
2405,6174,5716,14,8,6,6,18
2405,6801,3894,14,8,6,6,18
2405,6886,4637,14,8,6,6,18
2406,475,9799,11,4,7,10,20
2407,477,2741,17,7,1,6,1
2407,5225,5693,17,7,1,6,1
2408,1700,3607,6,1,2,11,12
2409,244,2203,9,8,10,0,5
2410,424,3185,10,4,9,12,7
2410,1669,7776,10,4,9,12,7
2410,2104,2304,10,4,9,12,7
2410,3052,4174,10,4,9,12,7
2411,3352,3152,13,8,9,11,0
2411,3619,2717,13,8,9,11,0
2412,1323,400,18,0,3,15,6
2413,1297,5376,12,5,10,9,9
2413,3364,6307,12,5,10,9,9
2413,6327,8370,12,5,10,9,9
2414,2373,763,6,2,0,13,16
2415,4449,3556,7,4,5,8,13
2415,5334,8241,7,4,5,8,13
2415,5397,7155,7,4,5,8,13
2416,2084,6261,14,0,4,5,1
2417,2076,1416,1,2,4,15,20
2417,3572,7820,1,2,4,15,20
2417,5058,3178,1,2,4,15,20
2418,4844,217,8,5,7,6,0
2418,5808,1448,8,5,7,6,0
2419,503,2340,8,0,3,10,2
2420,3812,1414,9,3,3,10,8
2421,888,1556,15,7,5,9,7
2421,1021,5290,15,7,5,9,7
2421,3736,5698,15,7,5,9,7
2422,4375,4280,12,9,5,13,6
2423,1041,9536,12,7,6,6,8
2426,3796,5505,9,1,6,10,1
2427,1229,8655,18,1,4,1,15
2427,2487,5418,18,1,4,1,15
2427,6167,1440,18,1,4,1,15
2427,6931,2141,18,1,4,1,15
2428,2598,5548,15,8,4,13,19
2428,4366,4066,15,8,4,13,19
2429,1224,8045,20,4,7,9,8
2429,4255,7542,20,4,7,9,8
2430,50,2411,14,7,6,4,2
2430,2040,4339,14,7,6,4,2
2430,5586,246,14,7,6,4,2
2432,1144,2819,19,10,3,5,10
2432,1366,9909,19,10,3,5,10
2432,2725,1468,19,10,3,5,10
2433,813,9976,0,7,10,8,6
2433,5678,6456,0,7,10,8,6
2434,838,4389,12,3,7,4,1
2434,1479,6369,12,3,7,4,1
2434,1835,8864,12,3,7,4,1
2434,3693,4706,12,3,7,4,1
2434,5498,5556,12,3,7,4,1
2435,5506,6849,5,2,3,7,19
2436,322,1883,7,6,1,13,0
2436,4112,9678,7,6,1,13,0
2436,6217,8977,7,6,1,13,0
2437,2469,6590,17,8,1,12,7
2437,4908,720,17,8,1,12,7
2439,382,6141,15,0,9,9,13
2439,5922,7799,15,0,9,9,13
2440,193,3190,16,9,9,5,4
2441,2163,5370,0,8,0,0,3
2442,3459,3406,9,2,0,0,2
2443,4810,5323,17,8,2,8,2
2444,626,4220,5,5,3,6,4
2444,3331,5535,5,5,3,6,4
2445,1425,9669,6,9,0,6,9
2445,4013,4355,6,9,0,6,9
2446,3695,927,8,6,6,12,11
2446,4239,9837,8,6,6,12,11
2447,1452,2354,8,10,7,3,12
2448,3687,4987,3,3,9,9,15
2449,928,2045,14,9,6,10,16
2449,5101,6636,14,9,6,10,16
2449,5974,3282,14,9,6,10,16
